GAME_ID,game_number,H_A,team_name,player_id,person_id,name,birth_date,birthdate_year,OA,homeprov,homecntry,jersey_number,position_str,shots,goals,assists,points,primarypoints,5v5primarypoints,EVprimarypoints,plusminus,hits,pim,5v5_G,5v5_A1,5v5_A2,EV_G,EV_A1,EV_A2,PP_G,PP_A1,PP_A2,SH_G,SH_A1,SH_A2,5v5_GF,5v5_GA,5v5_GF%,faceoff_wins,faceoff_attempts
1021202,1,H,Brandon Wheat Kings,29453,10026,Dominik Petr,2005-04-30,2005,0,,Czechia,82,C,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9,13
1021202,1,H,Brandon Wheat Kings,29452,10024,Giorgos Pantelas,2008-04-24,2008,0,BC,,84,RD,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021202,1,H,Brandon Wheat Kings,28521,8872,Matteo Michels,2005-06-29,2005,0,TX,,88,C,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,8
1021202,1,A,Moose Jaw Warriors,29090,9574,Brady Ness,2006-06-18,2006,0,AB,Canada,2,D,2,0,1,1,0.0,1.0,1.0,0,0,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0,0
1021202,1,A,Moose Jaw Warriors,29737,10381,Nolan Paquette,2007-02-14,2007,0,AB,Canada,4,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021202,1,A,Moose Jaw Warriors,29448,10020,Aaron Sawatzky,2008-05-18,2008,0,AB,Canada,6,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021202,1,A,Moose Jaw Warriors,29227,9727,Landen McFadden,2007-08-04,2007,0,AB,Canada,7,C,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021202,1,A,Moose Jaw Warriors,29226,9726,Connor Schmidt,2007-03-20,2007,0,AB,Canada,10,D,2,1,0,1,0.0,1.0,1.0,0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0,0
1021202,1,A,Moose Jaw Warriors,29447,10019,William Degagne,0,0,0,0,0,12,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021202,1,A,Moose Jaw Warriors,28532,8883,Ethan Semeniuk,2005-04-21,2005,0,BC,Canada,14,C,2,0,0,0,0.0,0.0,0.0,-3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,12
1021202,1,A,Moose Jaw Warriors,29229,9729,Noah Degenstein,2007-02-12,2007,0,AB,Canada,16,C,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1021202,1,A,Moose Jaw Warriors,29121,9614,Lynden Lakovic,2006-12-12,2006,0,BC,Canada,17,LW,6,1,0,1,0.0,1.0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1021202,1,A,Moose Jaw Warriors,28371,8692,Brayden Schuurman,2004-02-22,2004,OA,BC,Canada,18,C,2,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,15,21
1021202,1,A,Moose Jaw Warriors,29295,9797,Deegan Kinniburgh,2006-04-30,2006,0,AB,Canada,19,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,7
1021202,1,A,Moose Jaw Warriors,29486,10073,Pavel McKenzie,2005-10-08,2005,0,SK,Canada,20,LW,2,0,0,0,0.0,0.0,0.0,-3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1021202,1,A,Moose Jaw Warriors,29318,9871,Aiden Ziprick,2005-12-08,2005,0,MB,Canada,21,D,3,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021202,1,A,Moose Jaw Warriors,29228,9728,Ethan Hughes,2006-10-08,2006,0,AB,Canada,22,C,0,0,1,1,0.0,0.0,0.0,2,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0,0
1021202,1,A,Moose Jaw Warriors,29231,9731,Owen Berge,2006-05-02,2006,0,AB,Canada,37,C,1,0,0,0,0.0,0.0,0.0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,11
1021202,1,A,Moose Jaw Warriors,29741,10385,Riley Thorpe,2008-03-27,2008,0,AB,Canada,38,C,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,4
1021202,1,A,Moose Jaw Warriors,28360,8681,Rilen Kovacevic,2004-08-02,2004,OA,BC,Canada,39,RW,1,0,0,0,0.0,0.0,0.0,-3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,1
1021202,1,A,Moose Jaw Warriors,29230,9730,Max Finley,2007-01-05,2007,0,BC,Canada,47,C,0,0,0,0,0.0,0.0,0.0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1021203,2,H,Kamloops Blazers,29509,10097,Dryden Deobald,0,0,0,0,0,2,D,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021203,2,H,Kamloops Blazers,29333,9891,Samuel Borschowa,2005-01-21,2005,0,SK,Canada,3,RD,0,0,1,1,0.0,1.0,1.0,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021203,2,H,Kamloops Blazers,29170,9668,Isa Guram,2007-05-10,2007,0,BC,,5,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021203,2,H,Kamloops Blazers,29391,9955,Matteo Koci,2005-06-07,2005,0,,Czechia,6,D,2,0,1,1,0.0,0.0,0.0,-3,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.3333333333333333,0,0
1021203,2,H,Kamloops Blazers,29344,9902,Max Sullivan,2006-05-25,2006,0,AB,,7,LW,4,1,1,2,0.0,2.0,2.0,2,0,0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1,1
1021203,2,H,Kamloops Blazers,29140,9637,Conner Radke,2006-04-23,2006,0,AB,,10,RW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021203,2,H,Kamloops Blazers,28293,8613,Layton Feist,2004-01-26,2004,OA,BC,,11,D,2,0,0,0,0.0,0.0,0.0,-3,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0,0
1021203,2,H,Kamloops Blazers,29524,10114,Bryce Minten,2006-02-02,2006,0,BC,,13,C,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,4,6
1021203,2,H,Kamloops Blazers,29437,10009,Ty Bonkowski,2008-07-09,2008,0,BC,,15,C,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,6
1021203,2,H,Kamloops Blazers,29407,9975,Tommy Lafreniere,2007-01-16,2007,0,BC,,16,RW,3,0,0,0,0.0,0.0,0.0,-4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1,1
1021203,2,H,Kamloops Blazers,29171,9669,Andrew Thomson,2007-01-01,2007,0,AB,,19,C,3,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,8,12
1021203,2,H,Kamloops Blazers,29408,9976,Josh Kelly,2006-05-10,2006,0,BC,,21,LW,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6,8
1021203,2,H,Kamloops Blazers,28903,9343,Jordan Keller,2005-03-08,2005,0,BC,Canada,22,C,5,0,0,0,0.0,0.0,0.0,-4,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11,22
1021203,2,H,Kamloops Blazers,28525,8876,Niko Tsakumis,2005-07-05,2005,0,BC,Canada,24,D,1,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021203,2,H,Kamloops Blazers,29409,9977,Zach Pantelakis,2007-10-18,2007,0,BC,,29,LW,5,1,0,1,0.0,1.0,1.0,0,0,2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2,2
1021203,2,H,Kamloops Blazers,29406,9974,Kalan Anderlini,2006-01-09,2006,0,BC,,32,D,0,0,1,1,0.0,0.0,0.0,-1,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021203,2,H,Kamloops Blazers,29435,10007,Hudson Closson,2007-07-25,2007,0,BC,,33,LW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021203,2,H,Kamloops Blazers,28748,9117,Oren Shtrom,2004-09-28,2004,OA,AZ,United States,34,LW,3,0,0,0,0.0,0.0,0.0,-2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,3
1021203,2,A,Portland Winterhawks,29529,10119,Cohen Massey,2006-07-06,2006,0,BC,,4,D,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1021203,2,A,Portland Winterhawks,29530,10120,Kayd Ruedig,2007-07-07,2007,0,SK,,7,D,0,0,1,1,0.0,0.0,0.0,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021203,2,A,Portland Winterhawks,29324,9878,Braeden Jockims,2005-05-22,2005,0,SK,,8,RW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021203,2,A,Portland Winterhawks,29526,10116,Jordan Duguay,2008-02-16,2008,0,AB,,9,C,3,1,0,1,0.0,1.0,1.0,0,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,1,1
1021203,2,A,Portland Winterhawks,29612,10235,Cole Slobodian,2006-04-02,2006,0,MB,,12,D,1,0,0,0,0.0,0.0,0.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021203,2,A,Portland Winterhawks,29754,10398,Marek Chaloupka,0,0,0,0,0,14,D,0,0,0,0,0.0,0.0,0.0,1,0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.6666666666666666,0,0
1021203,2,A,Portland Winterhawks,29254,9754,Carsyn Dyck,2006-04-13,2006,0,SK,,17,LW,2,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021203,2,A,Portland Winterhawks,29253,9753,Kyle McDonough,2007-02-16,2007,0,AB,,18,C,3,1,1,2,0.0,0.0,1.0,1,0,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,4,12
1021203,2,A,Portland Winterhawks,28318,8639,Kyle Chyzowski,2004-08-16,2004,OA,BC,,19,C,6,3,0,3,0.0,1.0,3.0,3,0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10,25
1021203,2,A,Portland Winterhawks,29531,10121,Griffin Darby,2008-09-26,2008,0,SK,,22,D,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1021203,2,A,Portland Winterhawks,29255,9755,Ryan Miller,2007-05-03,2007,0,AB,,23,LW,2,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,15
1021203,2,A,Portland Winterhawks,29256,9756,Hudson Darby,2006-12-01,2006,0,SK,,29,RW,2,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1021203,2,A,Portland Winterhawks,29750,10394,David Hoy,2007-05-07,2007,0,B.C.,,37,LW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,6
1021203,2,A,Portland Winterhawks,29118,9610,Tyson Yaremko,2005-08-08,2005,0,SK,,39,LW,3,0,2,2,0.0,1.0,2.0,2,0,2,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,1
1021203,2,A,Portland Winterhawks,28324,8645,Ryder Thompson,2004-06-18,2004,OA,MB,,43,D,1,0,1,1,0.0,1.0,1.0,2,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
1021203,2,A,Portland Winterhawks,29753,10397,Reed Brown,2008-02-22,2008,0,AZ,United States,72,LW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,1
1021203,2,A,Portland Winterhawks,29772,10416,Brodie Hankel,2006-01-26,2006,0,AB,,73,LW,0,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1021203,2,A,Portland Winterhawks,29006,9485,Diego Buttazzoni,2006-01-13,2006,0,BC,,90,C,4,0,0,0,0.0,0.0,0.0,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021204,3,H,Lethbridge Hurricanes,28421,8742,Logan McCutcheon,2004-01-19,2004,OA,SK,Canada,2,RD,4,1,1,2,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021204,3,H,Lethbridge Hurricanes,29654,10292,Ryder Ellis,2006-04-09,2006,0,SK,Canada,3,LD,0,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021204,3,H,Lethbridge Hurricanes,29212,9711,Carsen Adair,2007-02-14,2007,0,SK,Canada,4,LD,5,0,0,0,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1021204,3,H,Lethbridge Hurricanes,29316,9867,Kale Tipler,2006-08-15,2006,0,AB,Canada,6,RD,1,1,0,1,0.0,1.0,1.0,1,0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021204,3,H,Lethbridge Hurricanes,29124,9617,Tristen Doyle,2006-02-17,2006,0,AB,Canada,9,RD,0,0,1,1,0.0,0.0,0.0,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0
1021204,3,H,Lethbridge Hurricanes,29340,9898,Luke Cozens,2006-06-30,2006,0,YT,Canada,11,RW,1,0,1,1,0.0,1.0,1.0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2,2
1021204,3,H,Lethbridge Hurricanes,29651,10289,Cameron Norrie,2007-05-29,2007,0,BC,Canada,12,LW,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021204,3,H,Lethbridge Hurricanes,28852,9260,Kooper Gizowski,2005-05-05,2005,0,AB,Canada,15,LW,2,0,0,0,0.0,0.0,0.0,-1,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,2
1021204,3,H,Lethbridge Hurricanes,29659,10297,Kai Anderson,0,0,0,0,0,16,RW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021204,3,H,Lethbridge Hurricanes,29211,9710,Will Sharpe,2007-03-07,2007,0,BC,Canada,17,LD,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021204,3,H,Lethbridge Hurricanes,28709,9060,Logan Wormald,2005-08-12,2005,0,BC,Canada,18,LW,3,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,1
1021204,3,H,Lethbridge Hurricanes,29387,9951,Chase Petersen,2008-05-19,2008,0,SK,Canada,20,C,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,5,8
1021204,3,H,Lethbridge Hurricanes,28825,9233,Hayden Pakkala,2004-01-28,2004,OA,AB,Canada,22,C,1,0,2,2,0.0,0.0,0.0,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,11,16
1021204,3,H,Lethbridge Hurricanes,29208,9707,Kash Andresen,2007-07-20,2007,0,SK,Canada,25,C,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,11,16
1021204,3,H,Lethbridge Hurricanes,28839,9247,Trae Johnson,2005-05-03,2005,0,SK,Canada,26,C,1,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,4,5
1021204,3,H,Lethbridge Hurricanes,29587,10199,Gavin Lesiuk,2008-01-14,2008,0,BC,Canada,27,LW,0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1,2
1021204,3,H,Lethbridge Hurricanes,29584,10192,Leo Braillard,2005-07-05,2005,0,,Switzerland,28,RW,3,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,0
1021204,3,H,Lethbridge Hurricanes,29342,9900,Landen Ward,2006-04-19,2006,0,AB,Canada,29,LW,1,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,1
1021204,3,A,Edmonton Oil Kings,28847,9255,Josh Mori,2004-03-27,2004,OA,BC,,2,LD,2,0,0,0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0,0
1021204,3,A,Edmonton Oil Kings,29374,9936,Blake Fiddler,2007-07-09,2007,0,TX,United States,3,RD,0,0,0,0,0.0,0.0,0.0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0,0
